rating,review_description,hotel_UUID,review_UUID
8.8,"Guests loved the excellent location near metro stations and Montmartre. The staff were praised for their friendliness and helpfulness. Room cleanliness was consistently highlighted. However, guests had mixed feelings about room comfort and size, with some finding them smaller than expected. Breakfast also received mixed reviews.",2c8efbd4-9507-4b1e-801d-e5c108e9b8e9,5ed9d42e-919f-492d-93b6-08c78a4481a9
8.5,"Guests loved the accommodation's prime location near the Louvre. Room comfort and size were praised, with many noting the spaciousness and cleanliness. The staff received positive mentions for their helpfulness. Breakfast received mixed reviews, with some guests desiring more variety.",15354284-703e-40e2-bce2-80c73f58dd29,c1de90da-8ab9-415b-b49f-a4a4946bdf5a
8.8,"Guests loved the excellent location and friendly staff at Hôtel Monte Cristo. The swimming pool and bar were also popular. Breakfast received praise, though some found room comfort and size to be mixed, with some rooms described as small or lacking in luxury.",8b7b425c-ead8-49f8-94f0-258a077d7927,1b9d6d94-f031-4221-9902-615fe90532a8
7.6,"Guests loved the Novotel Paris Centre Tour Eiffel's prime location near the Eiffel Tower. Staff received praise for their helpfulness. Room comfort and cleanliness had mixed reviews, with some noting wear and tear. Breakfast was appreciated but could be improved. Bed comfort also received mixed feedback.",a11de790-5814-4b06-9c80-fee700b1aa8c,5fc1a890-34e1-4370-ae06-20158556927b
8.4,"Guests loved the accommodation's prime location and praised the friendly staff. The restaurant and bar were also well-received. However, room comfort received mixed reviews, with some guests noting soundproofing issues. Despite this, the vibrant atmosphere and nearby dining options were appreciated.",615f26d4-30df-4246-a198-2454b8efa283,21c62ec1-7ecb-4c49-bda8-933216632049
9.4,"Guests loved the accommodation's prime location near public transport and shops. They praised the room cleanliness and comfort, noting the beds were particularly cosy. The staff were commended for their friendliness and helpfulness. Additionally, the proximity to metro stations was appreciated by many.",d4592da7-50f0-4da1-93e1-199020df31d4,c15b9a32-d013-4845-99af-2ecdacf12392
9.1,"Guests praised the friendly staff and excellent location near the canal and metro. Rooms were comfortable and clean, with a charming atmosphere. The restaurant was well-received for its delicious offerings. Breakfast was varied and fresh, adding to the overall pleasant experience.",ee468bcc-5acf-4eee-bcfc-a23a334c2dd4,c6952f22-e031-4fc5-bc0e-400bd0e3660b
8.1,"Guests loved the excellent location near metro stations and attractions. The staff were praised for their friendliness and helpfulness. Rooms were very clean but small, which is typical for Paris. Public transport options were convenient. Some guests noted mixed feelings about room comfort.",372b1e48-5b82-4abf-9f82-374aba4a0e61,f0827d1e-2480-4960-9f66-c01c6a121d39
8.9,"Guests loved La Dépendance's prime location near major attractions. The staff received praise for their friendliness and helpfulness. Room cleanliness was consistently noted. However, room size was a common concern, with many finding it small. Breakfast received mixed reviews, with some appreciating it while others found it minimal.",aa44b778-7165-481a-b20c-e2d0dd7414dc,e491d046-ffb7-4432-9faa-2bc736b9b0db
8.1,"Guests loved Maison Eugenie's central location and proximity to public transport. The staff received praise for their friendliness. Breakfast was appreciated for its variety. Room cleanliness was noted positively. However, guests had mixed feelings about room comfort and soundproofing.",5e95e0ab-6b99-4225-906c-77f9799ab8a2,0ae161c7-5d9d-454e-9454-0e4e9e0c168f
8.2,"Guests loved the central location with easy access to shops and restaurants. Staff were praised for their friendliness. Room cleanliness and comfort received mixed reviews, with some noting issues. Room soundproofing was a concern due to street noise. Bed comfort also had varied feedback.",e474e611-b032-4884-8fe2-06f4ea46fe98,ee8d03a4-755d-435d-942f-bb1e52d66e01
8.6,"Guests commended the friendly and attentive staff and the superb location near Notre Dame. Bed comfort was praised, though room size and breakfast received mixed feedback. Some found the value for money lacking, noting room size and amenities didn't meet expectations for a five-star experience.",3f570f19-2bdb-4905-ac95-0dc89c07fbd7,ffcceef4-4ff4-4149-a8c8-5ac178bf495d
8.4,"Guests loved the Elysées Union's prime location near the Eiffel Tower and Arc de Triomphe. The staff received praise for their friendliness. Views from the rooms were appreciated, though room comfort and size received mixed feedback. Breakfast was generally well-received, with some room for improvement.",75055c1a-1c88-4b52-b585-01392e4640b1,9db2fd82-6c50-4996-9126-d715a236aa49
7.5,"Guests highlighted the convenient location near public transport and attractions. The staff received praise for their friendliness. Room cleanliness was generally appreciated. However, guests had mixed feelings about room comfort and expressed concern about soundproofing, noting noise from other rooms.",4f15201c-83d1-4cd9-8448-74fccc9fa275,37ca235d-c3b6-426a-b734-b29f312c41ef
8.6,"Guests praised the convenient location near public transport and the friendly staff. Rooms were noted for their comfort and cleanliness. However, some guests mentioned soundproofing could be improved. Breakfast received mixed reviews, with some appreciating it while others desired more variety.",b4b563aa-3dd8-4a4f-9289-29579427ec66,a2fed9a6-f94e-4afd-9027-930c431d9e58
7.9,"Guests loved the excellent location near public transport and attractions. The staff were friendly and helpful. Rooms were clean but small, with mixed reviews on comfort. Breakfast was appreciated for its variety, though some found the dining area cramped.",e64db74b-1cbe-4b34-bd50-f79d87663e88,c753e631-61a7-459b-bbed-7995f8d30a51
8.4,Guests loved the accommodation's prime location near the Eiffel Tower and metro. The staff received praise for their friendliness. Rooms were clean but had mixed reviews on comfort and size. Public transport options were convenient. The elevator was noted as small by many guests.,9b7db612-9005-4b3f-9c17-0c4270a00354,6fb0d9fa-28be-4064-b3dd-271085f9fec3
7.8,"Guests loved the superb location of Hôtel du Mont Blanc, ideal for exploring Paris with excellent public transport links. The staff were praised for their friendliness. However, guests expressed concern about room comfort and soundproofing, noting noise from the bustling area. Room size received mixed reviews.",88ff86f0-34c7-40c9-9e95-22c55d176b28,251d7249-aa7a-4be0-aa33-f460bcb72d9f
7.7,"Guests enjoyed the convenient location and proximity to public transport. The staff received praise for their friendliness. Room comfort and cleanliness received mixed reviews, with some noting issues. Bed comfort was also mixed, with some finding it satisfactory. Breakfast opinions varied, with some desiring more options.",c376dfd9-81cb-497d-b704-b70ce05ee2b4,11039195-021d-442b-9bec-42f0786470c6
8.1,"Guests loved the accommodation's prime location near public transport and praised the friendly staff. Room cleanliness was appreciated, though room comfort and size received mixed feedback. Breakfast was also a topic of mixed sentiments, with some guests enjoying it while others desired more variety.",c236a877-236a-4e02-b150-b79398d2bba3,a736b8d2-d880-4fd5-8eed-4f7cfbce6031
8.2,"Guests loved the accommodation's prime location near metro stations and attractions. The staff received praise for their friendliness and helpfulness. Room cleanliness was appreciated, though room comfort had mixed reviews due to size and noise. Breakfast also received mixed feedback, with some guests finding it limited.",4e2cbac3-b0ba-4aaf-87e6-f8183562d07b,9b9e6df5-74f2-4232-bc1c-979159fe1750
8.4,"Guests loved the convenient location near public transport and attractions. The staff received high praise for their friendliness and helpfulness. Breakfast was appreciated for its quality, though some desired more variety. Room cleanliness was noted, but room size and comfort received mixed feedback.",1b750844-1600-4c58-b873-b7819bc645e4,0864485d-5d60-494d-bbab-c0873aa7cc71
8.7,"Guests loved the excellent location near restaurants and metro stations. The staff received high praise for their friendliness and helpfulness. Rooms were noted for their cleanliness, though comfort and soundproofing received mixed reviews. Breakfast was appreciated for its quality and variety.",40632299-decf-403d-bb56-be2abc3d4dcc,e77c4a53-bdd7-4f73-9cb5-33496a6891c9
9.2,"Guests loved the accommodation's prime location near Sacré-Coeur, offering a vibrant yet peaceful atmosphere. The rooms were praised for their comfort and cleanliness, with many appreciating the stylish decor. The staff received commendations for their friendliness, and the on-site restaurant was a delightful bonus.",b1659ed3-5351-4e8f-9ea7-fac983174559,dae6ef36-ff72-4c62-9a86-84ff7bb02249
8.2,"Guests loved the accommodation's prime location near public transport and attractions. Breakfast was praised for its variety, while the staff were noted for their helpfulness. Room comfort received mixed reviews due to size and airflow. The rooftop bar with Eiffel Tower views was a highlight.",b02cce9b-cb34-4688-839f-345049b9c97d,25b83ed8-6e59-4957-96c6-9ebf33338996
8.7,Guests loved the excellent location of La Perle Saint Germain des Prés and praised the friendly staff. Room comfort received mixed reviews due to noise and size. Breakfast was appreciated by some but seen as basic by others. Value for money and room soundproofing also had mixed feedback.,676ac1db-7d34-480f-b617-1f12e779903b,39b3bbbd-5dbb-40fd-b796-6b46baabcdb1
8.2,"Guests loved the Résidence du Pré's prime location near Gare du Nord and metro access. The staff received high praise for their friendliness. Rooms were noted for cleanliness, though soundproofing was a concern. Breakfast received mixed reviews, with some desiring more variety. Room comfort was also mixed.",44083545-681b-48db-9a7a-2080d794fa84,4d9e2148-134b-4b7b-8545-1c42b04e6710
8.3,"Guests loved the excellent location near Gare Saint Lazare and public transport. The staff were praised for their friendliness. Rooms were clean but small, which is typical for Paris. Breakfast received mixed reviews due to limited space. Room comfort was also mixed, with some finding it cosy.",692354b7-2249-4619-ad34-9ab4b70aa2ff,2c345243-cdf9-4989-a543-cf0faaaefe03
7.8,"Guests highlighted the convenient location near public transport and praised the cleanliness of the rooms. The staff received positive feedback for their friendliness. Breakfast was appreciated, though some desired more variety. Room comfort received mixed reviews, with some finding beds too firm.",d6b439c7-5b69-41a2-96b8-7bc53d492ec4,dc233ebe-c76a-4427-a456-8c083408f373
8.8,"Guests loved CARD Hôtel's prime location near public transport and vibrant streets. The staff received high praise for their friendliness and helpfulness. Breakfast was a hit with its variety. Rooms were clean and cosy, though some found them small. Room comfort was generally appreciated.",d0c2c7e8-f667-41c1-938b-2ddefeb87353,ef486488-6dad-4e69-b8bd-65ea7703c91d
8.5,"Guests loved the prime location near attractions and the friendly staff. Room cleanliness was praised, though some found room size and comfort mixed. Breakfast received positive feedback, with special mention of the attentive service. Reception staff were noted for their helpfulness.",29274b1d-d585-439d-a405-e41c833b2821,2b17e2f6-b8a9-454c-b186-7b8ffe76667d
8.1,Not available,904d5fe6-cedd-49d8-b317-45639520f0fe,757c3f8c-903b-49b9-a38c-23a23a97660c
8.5,"Guests loved the accommodation's prime location near the Vatican and transport links. Room cleanliness and friendly staff were also praised. However, guests had mixed feelings about room comfort and bed comfort, with some finding them less than ideal. Room soundproofing was a common concern.",089118ea-f159-406a-b118-51ae2bcfe76a,f8bde423-134c-4015-95bd-139ce413ea22
8.5,Guests loved Hotel Le Petit's central location near public transport and attractions. The breakfast was praised for its variety and freshness. Staff were commended for their friendliness and helpfulness. Rooms were clean but guests had mixed feelings about their size and comfort.,c2d184a3-b810-463e-994c-1b57226085f4,8eb55315-d3f7-466c-b9a6-2edde4c9d24b
8.8,"Guests praised Casa San Giuseppe for its excellent location and cleanliness. The staff received high marks for their friendliness. While the breakfast was appreciated, some desired more variety. Room comfort was generally good, though soundproofing could be improved according to some guests.",3a1a6c0f-2419-45a8-a8a2-388857ddffcd,4f4276be-b9ba-45ec-9fe7-b5b75f2cb128
9.4,"Guests loved the central location of the accommodation, making it easy to explore Rome on foot. The rooms were praised for their cleanliness and comfort. The staff received high marks for their friendliness and helpfulness. Breakfast at a nearby French café was a highlight. Some guests noted mixed feelings about room soundproofing.",aa81967f-b7c1-4610-8fbd-56930e55dca2,54c7cdf0-7877-4851-baf4-9444ecbd2259
8.0,"Guests loved the central location of Hotel Residenza In Farnese, making it easy to explore Rome. The breakfast received mixed reviews, with some praising its variety. Staff were commended for their friendliness. Room comfort and size had mixed feedback, while soundproofing was a concern for some.",320cf491-524a-4ba4-a888-3824c8ec4351,07a2ccb7-51de-4e07-a172-e37844805ce9
7.8,Not available,80589597-cfd9-4421-8fc3-a5a833f66c1c,10353e02-2ff1-4170-bd85-85fbf843821a
9.1,"Guests loved the strategic location near the Vatican and metro. Breakfast was praised for its variety and taste. Rooms were noted for cleanliness and comfort. Sheryl, the host, was commended for her helpfulness. The area was appreciated for its quietness despite being central.",ef0e1eac-e262-4d50-95de-718b8e6066e6,0016baac-82ec-450f-a687-a2b50a5d6263
8.7,"Guests loved Navona Central Suites' central location, making it easy to explore Rome on foot. The staff were praised for their friendliness and helpfulness. Rooms were noted for their cleanliness, though some guests mentioned soundproofing issues. The sauna received mixed reviews, with some finding it small.",0a867129-8e24-4bbb-99ab-c522a9bd4838,5a534cb7-bafb-4621-ad80-03e5bc27eca0
8.3,"Guests enjoyed the convenient property location and praised the friendly staff. Room cleanliness was frequently highlighted, while the restaurant received positive feedback. However, guests had mixed feelings about the swimming pool and public transport options nearby, noting some limitations.",2ecf3088-5cf7-4fe2-afb1-edab8ea8cbdc,3b6c0127-7f97-49be-a631-f79f86cbc722
9.0,"Guests loved DolceVeneto's prime location near landmarks and transport. The staff were praised for their friendliness and helpfulness. Rooms were noted for cleanliness and comfort, though some found soundproofing lacking. Breakfast at a nearby café was appreciated, and beds were generally comfortable.",d1be3fc9-f10b-47a1-af05-f850f16dc75d,1f1fdea9-7e4a-4e3f-a365-c506fe42381b
8.6,"Guests loved Passepartout's central location, perfect for exploring Rome's attractions. The staff were praised for their friendliness and helpfulness. Rooms were noted for cleanliness, though some guests mentioned soundproofing issues. Nearby dining options were appreciated, adding to the convenience.",e3852d19-9aca-42a5-8906-d71409c28d89,364a9cc1-4273-4013-9679-a6c70fc3f8fb
8.2,"Guests loved the prime location near the Colosseum and appreciated the cleanliness of the rooms. The staff received praise for their helpfulness. Views from the accommodation were a highlight. However, guests had mixed feelings about room and bed comfort, and some noted issues with soundproofing.",e9a22de7-f68a-4211-b3ac-fe2dd2c4f496,c4070868-e5c1-4507-88da-d5f5eb7a5c96
8.3,"Guests loved the central location of the accommodation, making it easy to explore Rome on foot. The staff received praise for their friendliness and helpfulness. Room cleanliness was appreciated, though guests had mixed feelings about room comfort and breakfast. Bathroom comfort was a concern for some.",f65e3331-464d-48f5-b9da-1703d04bc3f4,7af1470d-a79a-4256-9a83-b2a111235ff2
8.5,"Guests loved the central location of the accommodation, close to major attractions and transport. Room cleanliness and helpful staff were also praised. However, room soundproofing was a concern for some, and opinions on room and bed comfort were mixed, with some finding them less comfortable.",0b72b6b3-6c92-4b66-b164-56b40c553245,21a4b0da-7fcb-4cd2-bbd8-9517f6b612e0
8.5,"Guests loved the prime location near the Vatican and praised the cleanliness of the rooms. The staff received commendations for their helpfulness. Guests appreciated the nearby dining options. However, room comfort received mixed reviews, with some noting noise and limited space.",64211242-1e69-4f6a-a2b6-7aef2b6d5b54,4bcaa5ff-0823-4354-a8f7-cfd9568532f6
8.3,"Guests loved the central location of the accommodation, making it easy to explore Rome. The staff were praised for their friendliness and helpfulness. Rooms were noted for their cleanliness and spaciousness. However, guests had mixed feelings about room comfort and mentioned some issues with bathroom comfort.",437a95b8-d153-4ab1-8e24-227a6d29ea8a,046e3ce7-5520-4088-a266-88f0d11d469d
8.7,"Guests loved the prime location near the Vatican and Metro. They praised the cleanliness and comfort of the rooms, as well as the friendly staff. The area is quiet yet well-connected by public transport. Breakfast received mixed reviews, with some guests finding it basic.",c285172a-163b-4643-81d1-745d9c269d04,3741cdba-f3f7-45f7-9629-60eff65d07f9
8.6,"Guests loved the San Pietro Grand Suite's prime location near the Vatican and transport links. The staff were praised for their friendliness and helpfulness. Cleanliness was consistently noted. Breakfast received mixed reviews, with some desiring more variety. Room soundproofing was a common concern.",a6fcf38a-3afa-4945-8c94-f3898fd1dc32,4c238530-7061-49c0-867f-2a0f637a0497
8.6,"Guests loved the Roman Holidays Boutique Hotel's central location near public transport and attractions. The staff received praise for their friendliness and helpfulness. Rooms were noted for cleanliness and comfort, though some found breakfast options limited. Room size was appreciated by many.",bb6caec7-38a5-4435-ad18-04eba0763e4e,3143628e-f3b4-4492-964f-2cb6ee6640c9
8.6,"Guests loved the superb location near the Vatican and public transport. The rooms were praised for cleanliness, though soundproofing was a concern. Breakfast received mixed reviews, with some appreciating the variety. The staff were noted for their friendliness and helpfulness.",1af11835-45aa-4cd7-9228-04f3f22fda1e,7a76bf99-e45b-48c0-a6b0-68235fa8fc42
9.1,"Guests loved the central location of Il Corso Comfort Rooms, making it easy to explore Rome. The staff were praised for their helpfulness and friendliness. Rooms were noted for their cleanliness and comfort. However, some guests mentioned mixed experiences with room soundproofing.",7762d6c0-f9d0-44b2-878b-59cf1418f5ad,d6e20287-fd68-4592-9bc2-44e25e085716
9.3,"Guests raved about PAX hotel's central location, making it easy to explore Rome. The staff received high praise for their friendliness and helpfulness. Rooms were noted for their cleanliness and comfort, though some found them a bit small. The bed comfort was also appreciated by many guests.",14c206d9-9998-4f2e-bd7e-83adcbd871a8,5e38d69b-c073-47a8-a9c2-2db91f9f3826
8.0,"Guests loved Hotel Cortina's central location and friendly staff. The rooms were clean, though comfort varied. Breakfast received mixed reviews, with some desiring more variety. Soundproofing was a concern, as noise from nearby areas was noticeable.",929b70e7-94c9-4e79-bf83-d81b5ad86cac,e58a28b9-fd7f-4174-917d-c97d78f6e8e3
8.3,"Guests loved the central location of Hotel dei Barbieri, making it easy to explore Rome. The staff received praise for their friendliness and helpfulness. Room comfort and breakfast received mixed reviews, with some guests noting room size as small. Room soundproofing was a concern for some.",fb6a19d6-c80e-4031-b2c7-ce93952516a7,f94a4a10-70e2-4fd4-a97f-4e939296ad84
8.3,"Guests loved the central location of the accommodation, close to major attractions. The staff, particularly Carlo, received praise for their helpfulness. Room cleanliness was generally appreciated. However, guests had mixed feelings about room size and comfort, noting some rooms were small and lacked amenities.",9b7ecc93-6814-4570-8cab-6a69ed3ba765,770e22c9-52fa-406d-95ff-448e363ffc98
9.7,"Guests loved the Archi di Roma Guest House's prime location near Termini Station, making travel easy. Monica, the host, was praised for her exceptional hospitality. Breakfast was a highlight, delivered to rooms with varied options. Rooms were noted for cleanliness and comfort, ensuring a pleasant stay.",a63dc806-97c3-479c-b47e-48028da56cdc,77917f85-fe87-4bb7-9cb0-c2511f7a99a0
8.7,"Guests loved the prime location near the Spanish Steps. The rooms were praised for cleanliness and comfort. The staff, especially Fabio, received commendations for their helpfulness. However, guests expressed concern about the small elevator and challenging stairs, which may be inconvenient for some.",1e17f9dc-189b-4eee-b325-0db4886d64d5,b112e7f2-0c5a-471f-9afe-82bd9d7242ff
8.3,"Guests praised the friendly staff and appreciated the convenient location near transport links. The rooms were noted for their cleanliness, though comfort received mixed feedback. Breakfast was well-received, and the parking facilities were considered a bonus for those travelling by car.",9786378c-1c1b-4218-ae93-23661b49a317,e8811ed1-4e56-4310-91bb-364516f62356
8.3,"Guests loved the central location with easy access to public transport. The spacious rooms were appreciated, though some found soundproofing lacking. Shower comfort received mixed reviews, with some noting weak water pressure. The area was lively, which some found noisy.",00934171-3c4b-496b-9caa-d2da82fe01cd,e19f1685-52b8-4594-ad58-5f33a02912e7
9.0,"Guests loved Hotel Maximus's central location, making it easy to explore Rome. The staff were praised for their friendliness and helpfulness. Breakfast received mixed reviews, with some finding it adequate while others desired more variety. Rooms were clean, though comfort and size varied among guests.",c6280a1a-5d7c-4f1b-8687-0a0a0e61c707,a52b7caa-ac3c-43ed-ace8-f181a53d7b23
8.8,"Guests loved the excellent location near the Vatican and praised the breakfast variety. The rooms were noted for cleanliness and comfort. Hosts were commended for their helpfulness. However, some guests mentioned noise issues due to limited soundproofing, affecting the overall quietness.",0dc249c8-a9a6-4705-b39b-49894ca57c75,4605e180-2efa-4d1c-a0c8-eff295b1acbd
9.2,"Guests loved the central location near the Spanish Steps and praised the friendly staff. Rooms were noted for their cleanliness and spaciousness. However, some guests had mixed feelings about room comfort and the reception service, mentioning limited hours and small elevators.",3616d971-1cde-423a-bf6f-689985e3583a,150c48cd-9945-4b3a-b95c-30b0737b415f
8.5,"Guests loved the accommodation's prime location, making it easy to explore Rome. The staff and host were praised for their friendliness and helpfulness. Rooms were clean, though soundproofing was a concern due to traffic noise. Bed comfort received mixed reviews, with some guests finding them less than ideal.",88c4d31b-0fbc-4f71-8647-7a10d1f6ae8b,5dad19e1-f765-441c-a434-3938402066d3
8.4,"Guests loved the accommodation's prime location near the Vatican and public transport. Room cleanliness was praised, though soundproofing was a concern. Room comfort received mixed reviews, with some finding it spacious and others noting issues. Breakfast and staff interactions also garnered mixed feedback.",6a3744c1-128e-4ca6-95be-477d7cca5bb4,7fb6769b-a6f1-4a8d-a562-8dcc5a8e9b66
9.1,"Guests loved the prime location of the accommodation, with easy access to public transport and nearby attractions. They praised the cleanliness and comfort of the rooms. The staff and host were commended for their helpfulness. Some guests noted room soundproofing could be improved.",f28b8089-af46-49fe-b33b-946b6aad4b98,b0a6bfeb-1d05-4088-a327-010e2a6c0fb5
8.3,"Guests loved the accommodation's prime location near public transport and attractions. The staff received praise for their helpfulness. Rooms were clean, though comfort varied. Breakfast received mixed reviews, with some enjoying it while others found it lacking. Soundproofing was a concern for some guests.",f6a3df89-5bd9-4c99-b006-66a58c7a76c3,e58906fc-dfda-4e8d-8c98-6ec30af71eb4
8.3,"Guests highlighted the excellent location near Termini station and praised the friendly staff. Room cleanliness was appreciated, though soundproofing was a concern. Breakfast received mixed reviews, with some enjoying the variety while others desired more options. Room comfort also had mixed feedback.",e9f1c612-51f0-4daa-9022-0e4702e44a34,8833c6d5-da93-44ed-a86c-a69a4e9b1011
9.2,"Guests loved the central location of the accommodation, making it easy to explore nearby attractions. The rooms were praised for their cleanliness and comfort, with ample space. However, guests expressed concern about bathroom comfort, noting the layout and shower design could be improved.",fdffa7e3-49b1-4f63-94c0-f4d83c4d88d8,fb2ed3a6-9819-4f39-a32c-867542218c34
8.3,"Guests loved the convenient location near Roma Termini and praised the friendly staff. Room cleanliness was appreciated, though some found room comfort and soundproofing mixed. Shower comfort was a concern for a few. Overall, the accommodation offers easy access to public transport and key attractions.",e0da7212-f1d5-4627-a472-d586c2127918,e3e72b6f-db06-4d72-b122-1386fee1df67
8.8,"Guests loved the prime location near the Vatican and metro, making it easy to explore Rome. The accommodation was praised for its cleanliness and friendly staff. Public transport options and nearby dining were appreciated. Room comfort received mixed feedback, with some finding it small or noisy.",702c4fcc-198c-45a1-b034-7b91d5e6e352,84bab294-7df4-4786-8f21-623dbcb239b8
7.9,"Guests commended Villa Pirandello's excellent location and helpful staff. The quiet area and proximity to public transport were appreciated. Breakfast and room comfort received mixed reviews, with some guests noting limited options and dated decor. Room cleanliness also had varied feedback.",4d203d01-d130-414e-96c8-3e1954a9252e,7edea196-4e95-4030-a4bf-dd3b473cb383
9.1,"Guests loved Hotel Lunetta's excellent location, making it easy to explore Rome. The staff received high praise for their friendliness and helpfulness. Breakfast was appreciated for its variety, though some found it repetitive. Room comfort was mixed, with some noting small sizes. The spa was a delightful perk.",614d4f3d-6eb1-4616-950b-d14083904a50,0b8dc20b-8688-469e-bb46-176b81c168a3
8.7,"Guests loved the central location of Charme Spagna Boutique Hotel, making it easy to explore Rome's attractions. The staff were praised for their friendliness and helpfulness. Breakfast was a highlight with a wide variety. Room comfort received mixed reviews, with some finding them small but well-equipped.",5176e422-6a23-4e80-8206-7ec91348604d,76403b42-4ea7-4c14-bd10-8e1903ba7cb1
8.8,"Guests loved the excellent location near the Vatican and metro. The rooms were praised for cleanliness, though soundproofing was a concern. The staff received high marks for friendliness. Public transport options were convenient, and bed comfort was generally appreciated, though room comfort had mixed reviews.",1e78697f-30e0-4d59-88f9-3f3f4bc995e4,9e04a504-60b3-4043-9a64-dd0ce7d3ab72
8.7,"Guests loved the central location of the accommodation, making it easy to explore Rome's attractions. The staff received praise for their friendliness and helpfulness. Rooms were noted for their cleanliness and comfort. However, some guests mentioned issues with room soundproofing and mixed experiences with reception availability.",892392d0-0120-46eb-8090-bf57bc1bc596,f02032b8-eaa8-4443-93a1-e85b68247117
7.9,"Guests loved the central location of Esposizione Palace Hotel, making it easy to explore Rome. The staff received praise for their helpfulness. Room cleanliness was appreciated, though soundproofing was a concern due to noise. Room comfort received mixed reviews, and shower comfort was occasionally mentioned as lacking.",6fc6a075-a1a8-4378-9355-349256eecee0,662fc824-8409-44f4-b7d4-8c10dcd26f8a
8.2,"Guests loved the CPH Studio Hotel's excellent location near the metro and beach. The staff received praise for their friendliness. Room cleanliness was appreciated, though room comfort and size received mixed feedback. Breakfast also had mixed reviews, with some guests finding it crowded.",3b9258f3-6e62-42e0-8d42-b4999b2e292b,6670215c-6698-473d-ba00-36e8700b6bbb
8.4,"Guests loved the breakfast at Best Western Hotel Hebron, praising its variety and quality. The central location near public transport was also appreciated. Staff were noted for their friendliness. However, room comfort and size received mixed feedback, with some finding them small or less comfortable.",b9d79f41-b913-408c-a493-4790fbad8510,38b350be-d06f-4ede-ab61-d73387449246
8.2,"Guests enjoyed the convenient location and easy access to public transport. Breakfast was praised for its variety and freshness. Staff were noted for their friendliness. Views from the rooms were appreciated. However, room cleanliness and comfort received mixed feedback, with some guests noting issues.",2f8ca7ea-f5e1-4cd6-85aa-99ca86bef81e,0883ad08-64bd-4f8b-a06e-c321ad6119e7
8.3,"Guests loved Motel One Copenhagen's central location, making it easy to explore the city. The staff were praised for their friendliness and helpfulness. Breakfast was well-received, though some found it pricey. Room comfort and size received mixed feedback, with some finding beds too soft and rooms compact.",7b58edcc-0772-4fe3-9c50-366882e4cd26,ef5ec654-9469-4561-9baa-8287abe55429
7.5,"Guests loved City Hotel Nebo's prime location near the train station and public transport. The breakfast was praised for its variety and quality. Staff were noted for their friendliness. Room comfort and cleanliness received mixed feedback, with some guests finding them satisfactory while others suggested improvements.",ee964320-1b24-4523-adfe-81dd2753c15d,84281353-43d7-4aa5-8714-45d8e1c4184e
8.5,"Guests loved the central location of WIDE Hotel, making it easy to explore the city. The staff received praise for their friendliness. Breakfast was appreciated for its variety. Room comfort and cleanliness received mixed reviews, with some guests noting small room sizes and occasional cleaning issues.",25e258ca-378e-4eb3-aace-2502075d2c39,624e7406-db10-4570-b3b8-e2466aa12daf
7.1,"Guests loved the central location and friendly staff at Cabinn City. However, they were unimpressed with the room size and comfort, noting the small bathrooms and limited space. Breakfast received mixed reviews, with some enjoying it while others found it basic. Value for money was appreciated by many.",fd6475f3-1403-4364-97f9-992b2562fb39,f53872a8-dec9-4264-a763-418b47ec9ee1
8.9,"Guests loved the hotel's excellent location and friendly staff. Breakfast was praised for its variety and quality. Room comfort received mixed reviews due to temperature and noise issues. Room size was also mixed, with some finding it small. Cleanliness was consistently appreciated.",c2f8ecd5-9dcb-4bf3-8d02-328755eb29bf,27d475e6-5a32-4bdd-bbc3-69f2e5df35a4
7.1,"Guests liked the convenient location near the airport and metro. Breakfast received praise for its variety. Staff were noted for their friendliness. Room comfort and cleanliness had mixed reviews, with some mentioning noise and dated decor. Shuttle service was appreciated for its efficiency.",2a2c9eb2-8d13-42e8-bf58-2b2e53e750b4,a09e4922-b1fb-4568-98c3-cdf7fec6a16e
8.1,"Guests loved the location of this accommodation, especially its proximity to the airport. The breakfast received positive feedback for its variety. Room comfort and cleanliness had mixed reviews, with some finding the rooms small. The connection to the airport was appreciated, though some found the price high.",bdac5673-dd43-4c78-ab97-a3605e714074,e816d6c8-cdc5-4402-a7a8-48ad4351de4d
9.1,"Guests loved Zoku Copenhagen's convenient location near the metro and supermarkets. The rooms were praised for their comfort and cleanliness, with a unique design. The staff received high marks for their friendliness. Breakfast was appreciated for its variety, and the rooftop terrace was a highlight.",8af1ee08-6d69-4b3b-b838-8ef14042da10,a3aa471b-5d55-4f26-966f-3205bc0ee2c9
8.5,"Guests loved Ibsens Hotel's prime location and friendly staff. The breakfast was praised for its variety and quality. Rooms were clean but had mixed reviews on comfort and size, with some finding them small. Bed comfort also received mixed feedback, with some guests finding them too soft.",a7af80b8-f58c-4a5e-88c9-b2d686575f0f,947d7889-13c9-498d-84aa-2be8bcf6b430
7.6,"Guests loved Hotel Maritime's central location near Nyhavn and metro access. The staff received praise for their friendliness. Breakfast was appreciated by many. Room comfort and cleanliness received mixed reviews, with some noting small room sizes. Overall, a convenient choice for exploring Copenhagen.",88237398-21b9-4d16-b51d-7ce36c9347ee,902b99f8-6109-4eb2-9780-338a75e12cd6
8.2,"Guests loved the breakfast at Scandic Kødbyen with its wide variety and quality. The location was praised for its proximity to attractions and transport. Staff received positive feedback for their friendliness. Room comfort and cleanliness had mixed reviews, with some noting issues with size and maintenance.",ae5d5a41-c3be-4cf4-917b-7898394f1583,7004ba15-657b-409a-94a0-21a2abc93b5c
